unique_id,semester,time,consent_pre,plan,level,english_first_language,reading_ability,writing_ability,prior_bio,age,race_complete,gender_complete,PELL_complete,sbu_admit_type_category,citizenship,country_citizenship,family_income,first_generation,high_school_gpa_band,high_school_gpa,cum_college_gpa,PlacementMathScore,PlacementWritingScore,SAT1600Score,SATMathScore,SATVerbalScore,SATWritingScore,SATEssayScore,SATCompScore,cins_01,cins_02,cins_03,cins_04,cins_05,cins_06,cins_07,cins_08,cins_09,cins_10,cins_11,cins_12,cins_13,cins_14,cins_15,cins_16,cins_17,cins_18,cins_19,cins_20,cins_total_pre,cans_01,cans_02,cans_03,cans_04,cans_05,cans_06,cans_07,cans_08,cans_09,cans_10,cans_11,cans_12,cans_13,cans_14,cans_15,cans_16,cans_17,cans_18,cans_19,cans_20,cans_21,cans_22,cans_23,cans_24,cans_total_pre
Sp18_082,Sp18,pre,I consent.,1,5,2,3,3,2,22,White,0,1,Transfer,Alien Permanent,Ukraine,"$65,000-84,999",,Unknown,,3.7,,,,,,,,,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,8,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,9
Sp18_430,Sp18,pre,I consent.,2,5,1,3,2,0,21,White,1,0,Transfer,Native,United States,NA,,90 - 94.9,91,3.7,,,,,,,,,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,10,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,9
Sp18_313,Sp18,pre,I consent.,2,4,1,5,5,2,20,Hispanic of any race,0,1,Transfer,Native,United States,"$30,000-44,999",,Unknown,,3.4,3,,,,,,,,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,17,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,16
Sp18_316,Sp18,pre,I consent.,2,4,1,5,3,0,20,White,0,0,Transfer,Native,United States,"$85,000-104,999",,Unknown,,3.1,,,,,,,,,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
Sp18_441,Sp18,pre,I consent.,2,4,1,5,2,2,19,Black/African American,0,1,Transfer,Native,United States,"$45,000-64,999",,Unknown,,3.88,4,,,,,,,,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,9,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
Sp18_163,Sp18,pre,I consent.,1,4,1,5,5,0,20,Black/African American,0,1,Other,Alien Permanent,Jamaica,"$65,000-84,999",,Unknown,,3.64,3,,,,,,,,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Sp18_096,Sp18,pre,I consent.,3,3,2,1,1,0,20,Asian,1,0,Transfer,Alien Temporary,"Korea, Republic of",NA,,NA,,3.32,,,,,,,,,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,12,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7
Sp18_210,Sp18,pre,I consent.,1,3,1,4,4,0,21,White,0,0,Transfer,Native,United States,"$15,000-29,999",,Unknown,,3.04,3,,,,,,,,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23
Sp18_327,Sp18,pre,I consent.,1,3,1,5,5,0,19,White,0,1,Transfer,Native,United States,"$0-14,999",,Unknown,,3.76,,,,,,,,,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,8,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,9
Sp18_459,Sp18,pre,I consent.,1,3,1,4,3,0,18,White,1,0,Transfer,Native,United States,"$125,000-144,999",,95 - 100,99,3.35,5,,1380,,,,,,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,17
Sp18_083,Sp18,pre,I consent.,1,4,1,5,4,1,22,Hispanic of any race,0,0,Transfer,Native,United States,NA,,NA,,3.98,,,,,,,,,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,11,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,10
Sp18_023,Sp18,pre,I consent.,1,4,1,5,4,1,20,White,0,0,Transfer,Native,United States,NA,,NA,,3.3,,,,,,,,,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,10,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,9
Sp18_357,Sp18,pre,I consent.,2,4,2,4,4,0,20,Hispanic of any race,0,1,Transfer,Native,United States,NA,,85 - 89.9,86,3.5,,,860,470,390,410,8,860,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sp18_487,Sp18,pre,I consent.,1,4,2,2,2,0,24,Hispanic of any race,0,0,Transfer,Naturalized,Unknown,"$15,000-29,999",,Unknown,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,8,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,8
Sp18_170,Sp18,pre,I consent.,1,2,1,3,4,0,18,White,0,0,Transfer,Native,United States,"$185,000+",,95 - 100,96,,3,,1380,,,,,,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,17,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,16
Sp18_436,Sp18,pre,I consent.,1,3,3,4,3,0,29,White,1,1,Transfer,Native,United States,"$30,000-44,999",,Unknown,,3.17,2.5,3,,,,,,,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,10,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,9
Sp18_226,Sp18,pre,I consent.,1,2,1,5,5,0,18,Asian,0,0,Transfer,Native,United States,"$85,000-104,999",,85 - 89.9,89,3.7,4,,1440,,,,,,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,10,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,9
Sp18_209,Sp18,pre,I consent.,1,3,1,4,3,2,18,Asian,1,0,New,Native,United States,NA,N,95 - 100,99,,7,,1520,780,740,760,9,1520,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,14,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,13
Sp19_636,Sp19,pre,I consent.,2,5,2,5,5,0,25,Hispanic of any race,1,1,Transfer,Native,United States,"$65,000-84,999",,Unknown,,2.52,,,1030,510,520,450,5,1030,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,9
Sp19_014,Sp19,pre,I consent.,1,5,1,5,5,0,32,tive Hawaiian/Other Pacific Island,0,1,Transfer,Native,United States,"$15,000-29,999",,Unknown,,2.11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,8
Sp19_546,Sp19,pre,I consent.,1,4,1,5,5,2,23,Hispanic of any race,0,1,Transfer,Native,United States,"$45,000-64,999",,Unknown,,3.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,16
Sp19_407,Sp19,pre,I consent.,1,4,2,3,3,0,25,Hispanic of any race,0,0,Other,Undocumented Alien,El Salvador,"$30,000-44,999",,Unknown,,3.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,6
Sp19_666,Sp19,pre,I consent.,2,5,1,3,3,3,24,Black/African American,1,0,New,Native,United States,NA,,85 - 89.9,85,,4,,1280,670,610,560,,1280,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,19
F18_588,Sp19,pre,I consent.,2,5,1,3,4,2,24,Hispanic of any race,1,0,New,Native,United States,NA,,85 - 89.9,89,,5,,1200,600,600,680,8,1200,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,14
Sp19_019,Sp19,pre,I consent.,2,5,2,1,2,0,27,Asian,1,0,Transfer,Alien Temporary,"Korea, Republic of",NA,,NA,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,9
Sp19_549,Sp19,pre,I consent.,2,5,1,5,5,0,23,Black/African American,1,0,Transfer,Native,United States,"$85,000-104,999",,85 - 89.9,88,3.73,,,1160,560,600,460,6,1160,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,8
Sp19_209,Sp19,pre,I consent.,2,5,1,4,5,2,24,White,0,0,Other,Native,United States,NA,,90 - 94.9,94,4,,,1130,580,550,540,9,1130,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,15
Sp19_291,Sp19,pre,I consent.,2,5,2,1,1,0,25,Asian,1,0,New,Alien Temporary,"Korea, Republic of",NA,,90 - 94.9,91,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,12
Sp19_337,Sp19,pre,I consent.,1,4,2,3,3,3,20,White,0,1,New,Native,United States,NA,Y,95 - 100,97,,5,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,11
Sp19_628,Sp19,pre,I consent.,3,6,1,5,5,0,33,,1,0,Transfer,Native,United States,NA,,90 - 94.9,90,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5
Sp19_323,Sp19,pre,I consent.,3,3,1,2,2,0,20,Asian,1,1,New,Native,United States,NA,Y,90 - 94.9,91,,3,,940,460,480,440,6,940,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
Sp19_643,Sp19,pre,I consent.,2,4,1,5,5,2,20,Asian,0,0,New,Native,United States,NA,N,95 - 100,98,,7,,1350,670,580,650,8,1250,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,9
Sp19_452,Sp19,pre,I consent.,2,5,1,5,5,2,20,Asian,0,0,New,Native,United States,NA,N,95 - 100,99,,5,,1380,640,610,660,8,1250,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,13
Sp19_392,Sp19,pre,I consent.,2,5,1,5,5,3,20,White,0,0,New,Native,United States,NA,N,95 - 100,99,4,,,1410,710,680,650,8,1390,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,17
Sp19_169,Sp19,pre,I consent.,22,4,1,4,3,0,22,White,0,1,Transfer,Native,United States,"$30,000-44,999",,Unknown,,2.93,3,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
Sp19_266,Sp19,pre,I consent.,2,5,1,4,4,1,21,White,0,0,Transfer,Native,United States,NA,N,NA,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,10
Sp19_121,Sp19,pre,I consent.,1,5,1,4,,0,21,Asian,0,0,Transfer,Native,United States,NA,N,NA,,3.96,,,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,13
Sp19_350,Sp19,pre,I do not consent.,1,3,2,4,4,3,19,White,0,1,New,Native,United States,NA,N,95 - 100,99,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
Sp19_635,Sp19,pre,I consent.,2,4,1,3,2,0,23,Hispanic of any race,1,1,New,Native,United States,"$15,000-29,999",,85 - 89.9,88,,3,,1070,530,540,440,8,1070,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,8
Sp19_444,Sp19,pre,I consent.,2,5,1,2,2,0,22,Asian,1,1,Transfer,Native,United States,"$30,000-44,999",N,Unknown,,3.01,,,1120,600,520,540,9,1120,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,7
f15_488,Sp19,pre,I consent.,2,4,1,2,2,0,22,Asian,1,0,New,Native,United States,NA,Y,85 - 89.9,86,,3,,1350,640,710,660,8,1350,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,9
Sp19_424,Sp19,pre,I consent.,1,4,1,2,3,3,19,Asian,1,0,New,Native,United States,NA,N,95 - 100,96,,7,,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5
Sp19_413,Sp19,pre,I consent.,1,5,3,5,5,3,20,Asian,1,0,New,Naturalized,Australia,NA,N,95 - 100,99,,,,1560,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,14
Sp19_399,Sp19,pre,I consent.,1,4,1,5,5,3,19,Hispanic of any race,0,1,New,Native,United States,NA,N,95 - 100,99,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,19
Sp19_056,Sp19,pre,I consent.,1,5,1,3,3,3,19,Asian,0,0,New,Native,United States,NA,N,95 - 100,99,,7,,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,18
Sp19_414,Sp19,pre,I consent.,1,4,1,5,5,3,19,White,1,0,New,Naturalized,Unknown,NA,N,95 - 100,97,,,,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,21
Sp19_032,Sp19,pre,I consent.,1,4,1,4,4,3,19,White,1,0,New,Native,United States,NA,N,95 - 100,99,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,8
Sp19_529,Sp19,pre,I consent.,1,4,1,5,5,2,19,White,0,1,Transfer,Native,United States,NA,Y,95 - 100,99,,4,,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,19
Sp19_085,Sp19,pre,I consent.,22,5,1,5,5,2,21,,0,0,Other,Native,United States,NA,Y,90 - 94.9,90,3.7,2.5,,1250,620,630,630,8,1250,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,8
Sp19_175,Sp19,pre,I consent.,2,5,1,3,3,0,21,White,0,0,Transfer,Native,United States,NA,N,NA,,3.8,1,,1090,550,540,540,8,1090,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,9
Sp19_076,Sp19,pre,I consent.,2,5,1,5,5,3,21,White,0,0,Transfer,Native,United States,"$65,000-84,999",,90 - 94.9,92,3.06,3,,1110,580,530,510,8,1110,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5
Sp19_090,Sp19,pre,I consent.,1,5,1,4,5,3,21,Asian,0,1,New,Native,United States,"$15,000-29,999",,90 - 94.9,91,,7,,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,13
Sp19_282,Sp19,pre,I consent.,2,5,3,2,2,0,21,Asian,1,1,Transfer,Alien Permanent,Chi,"$15,000-29,999",,Unknown,,3.39,,,1030,650,380,380,7,1030,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,6
Sp19_186,Sp19,pre,I consent.,3,5,2,4,4,0,21,Asian,0,1,New,Native,United States,"$15,000-29,999",,85 - 89.9,87,,3,,980,530,450,510,11,980,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,9
Sp19_503,Sp19,pre,I consent.,1,4,1,5,5,2,21,Black/African American,1,0,Transfer,Native,United States,"105,000-124,999",N,Unknown,,3.17,,,910,440,470,440,8,910,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,5
Sp19_403,Sp19,pre,I consent.,2,5,1,5,4,3,22,Black/African American,0,1,New,Native,United States,"$30,000-44,999",,90 - 94.9,91,,3,,990,500,490,540,9,990,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,7
Sp19_556,Sp19,pre,I consent.,1,5,1,2,2,3,21,Hispanic of any race,0,1,New,Native,United States,"$0-14,999",,95 - 100,97,,3,,970,490,430,510,9,920,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,8
Sp19_053,Sp19,pre,I consent.,2,4,1,3,2,0,21,White,1,0,New,Native,United States,NA,N,90 - 94.9,92,3.3,3,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,6
Sp19_218,Sp19,pre,I consent.,1,5,1,4,4,3,21,White,1,0,New,Native,United States,NA,Y,90 - 94.9,92,,5,,1530,660,650,640,8,1310,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,17
Sp19_247,Sp19,pre,I consent.,2,5,1,3,3,1,21,Asian,1,0,New,Native,United States,NA,N,95 - 100,95,,,,1350,720,630,590,9,1350,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,12
Sp19_273,Sp19,pre,I consent.,1,5,1,5,5,2,22,White,0,0,Transfer,Native,United States,"$165,000-184,999",N,90 - 94.9,94,3.29,2.5,,1280,620,660,650,8,1280,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,8
Sp19_522,Sp19,pre,I consent.,2,5,1,5,5,0,21,Asian,0,0,New,Native,United States,NA,N,95 - 100,96,,,,1400,750,650,670,8,1400,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,8
Sp19_598,Sp19,pre,I consent.,2,5,2,5,5,0,21,Asian,0,1,Transfer,Native,United States,NA,N,95 - 100,95,3.96,,,1190,610,580,580,8,1190,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,5
Sp19_341,Sp19,pre,I consent.,2,5,2,2,2,0,22,Asian,1,1,Transfer,Alien Permanent,Chi,"$0-14,999",,90 - 94.9,91,3.91,,,1030,640,390,450,8,1030,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,7
Sp19_446,Sp19,pre,I consent.,2,5,2,4,4,0,23,Asian,1,0,New,Alien Temporary,"Korea, Republic of",NA,,NA,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,19
Sp19_104,Sp19,pre,I consent.,2,5,2,4,4,1,21,Asian,1,1,New,Alien Permanent,Chi,NA,N,95 - 100,97,,,,1290,750,540,670,10,1290,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
Sp19_490,Sp19,pre,I consent.,2,5,1,5,5,1,21,Asian,1,1,New,Native,United States,NA,Y,90 - 94.9,91,,,,1300,690,610,620,9,1300,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,7
Sp19_412,Sp19,pre,I consent.,2,4,1,5,5,0,21,Asian,0,0,Transfer,Native,United States,"105,000-124,999",Y,Unknown,,2.89,,,840,450,390,420,10,840,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5
Sp19_115,Sp19,pre,I consent.,2,5,1,2,2,3,21,Asian,1,1,Transfer,Native,United States,NA,Y,90 - 94.9,92,3.24,,,1210,660,550,620,8,1210,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6
Sp19_280,Sp19,pre,I consent.,2,5,2,3,3,0,22,Asian,1,1,New,Naturalized,Chi,NA,Y,90 - 94.9,92,,,,1430,770,600,590,7,1370,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,15
Sp19_195,Sp19,pre,I consent.,2,5,1,5,5,0,21,Asian,1,0,Transfer,Native,United States,NA,N,85 - 89.9,87,1.03,,,1120,600,520,500,8,1120,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,18
Sp19_279,Sp19,pre,I consent.,2,5,1,5,5,0,22,,0,0,New,Alien Permanent,India,"$45,000-64,999",,90 - 94.9,91,,,,1100,510,590,620,9,1100,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4
Sp19_472,Sp19,pre,I consent.,2,5,2,3,3,0,21,Asian,0,1,Transfer,Native,United States,"$15,000-29,999",Y,90 - 94.9,93,,,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8
Sp19_449,Sp19,pre,I consent.,2,5,1,5,4,2,21,White,0,0,Other,Native,United States,NA,N,NA,,3.71,2,,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5
Sp19_551,Sp19,pre,I consent.,22,5,1,5,4,0,21,White,1,1,New,Native,United States,NA,Y,90 - 94.9,93,,,,1240,640,600,690,8,1240,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
f16_550,Sp19,pre,I consent.,1,3,2,2,2,0,22,Asian,0,0,New,Alien Temporary,"Korea, Republic of",NA,N,85 - 89.9,86,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,8
Sp19_445,Sp19,pre,I consent.,2,5,1,5,4,0,21,Asian,0,0,New,Naturalized,Unknown,NA,N,95 - 100,97,,3,,1270,570,700,560,8,1270,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
Sp19_595,Sp19,pre,I consent.,3,5,2,3,2,0,22,Asian,0,0,New,Alien Temporary,Chi,NA,N,85 - 89.9,85,,,,1210,720,490,470,7,1210,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,8
Sp19_318,Sp19,pre,I consent.,1,5,1,4,4,3,21,White,0,0,New,Native,United States,NA,N,95 - 100,99,4,,,1390,710,620,670,11,1330,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,17
Sp19_145,Sp19,pre,I consent.,3,5,2,2,2,0,22,Asian,1,0,New,Alien Temporary,Chi,NA,N,85 - 89.9,87,,,,1250,700,550,600,7,1250,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
Sp19_262,Sp19,pre,I consent.,2,4,2,2,2,2,22,Asian,0,1,Transfer,Naturalized,Pakistan,NA,N,NA,,2.78,,,960,480,480,450,8,960,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,9
Sp19_642,Sp19,pre,I consent.,2,4,2,4,4,2,21,Asian,0,1,Transfer,Alien Permanent,"Korea, Republic of",NA,N,90 - 94.9,92,3.6,3,,1180,640,540,640,8,1180,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,8
Sp19_368,Sp19,pre,I consent.,2,4,1,3,3,0,21,Asian,1,1,New,Native,United States,NA,N,90 - 94.9,93,,7,,1510,730,780,710,8,1510,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,14
Sp19_254,Sp19,pre,I consent.,2,5,1,4,4,0,21,Asian,1,0,Transfer,Native,United States,NA,N,85 - 89.9,87,3.65,,,1220,650,570,600,9,1220,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,17
Sp19_170,Sp19,pre,I consent.,1,5,1,5,5,3,21,Asian,0,1,New,Native,United States,NA,N,90 - 94.9,93,,,,1380,770,610,650,8,1380,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,8
